key,1,2
395,衛士傳奇：地平營地,在地平營地完成10個討伐令。
396,衛士傳奇：豐饒神井,在豐饒神井完成10個討伐令。
397,衛士傳奇：穢水營地,在穢水營地完成10個討伐令。
398,薩納蘭之堅盾,在薩納蘭的每個乙太之光和乙太之門各完成10個討伐令。
399,城邦同盟之堅盾,達成「拉諾西亞之堅盾」「黑衣森林之堅盾」「薩納蘭之堅盾」三個成就。
400,破刃之劍中隊新兵,完成10個破刃之劍中隊的特殊部隊理符任務。
401,破刃之劍中隊老兵,完成50個破刃之劍中隊的特殊部隊理符任務。
402,阿澤瑪之盾中隊新兵,完成10個阿澤瑪之盾中隊的特殊部隊理符任務。
403,阿澤瑪之盾中隊老兵,完成50個阿澤瑪之盾中隊的特殊部隊理符任務。
404,獨角之手小隊新兵,完成10個獨角之手小隊的特殊部隊理符任務。
405,獨角之手小隊老兵,完成50個獨角之手小隊的特殊部隊理符任務。
406,特殊部隊之星,達成「破刃之劍中隊老兵」「阿澤瑪之盾中隊老兵」「獨角之手小隊老兵」三個成就。
407,白銀之騎士,完成任務「高舉騎士的聖劍」。
408,練氣之武僧,完成任務「廢王的回歸」。
409,原初之戰士,完成任務「頂級戰士」。
410,蒼天之龍騎士,完成任務「蒼天之龍騎士」。
411,古曲之吟遊詩人,完成任務「生命的讚歌」。
412,無瑕之白魔法師,完成任務「鎮撫的儀式」。
413,深遠之黑魔法師,完成任務「黑魔的引導，法師的真實」。
414,古典戰鬥主義者,達成「白銀之騎士」「練氣之武僧」「原初之戰士」「蒼天之龍騎士」「古曲之吟遊詩人」「無瑕之白魔法師」「深遠之黑魔法師」「正道之召喚師」「重生之學者」九個成就。
415,抗爭靈災之人,完成任務「閉上雙眼，則希望滿懷」。
416,無神論者,在小麥酒港保衛戰中打倒第11團高級教士崮布。
417,斷劍之人,在林場水車保衛戰中打倒天劍之薩扎爾·西羅克。
418,不碎之岩,在黃金集市保衛戰中打倒碎岩之塔納德·夏
419,小麥酒港初級衛士,在小麥酒港保衛戰中以10000以上的防衛戰績取得勝利。
420,小麥酒港低級衛士,在小麥酒港保衛戰中以20000以上的防衛戰績取得勝利。
421,小麥酒港中級衛士,在小麥酒港保衛戰中以30000以上的防衛戰績取得勝利。
422,小麥酒港上級衛士,在小麥酒港保衛戰中以40000以上的防衛戰績取得勝利。
423,小麥酒港衛士長,在小麥酒港保衛戰中以50000以上的防衛戰績取得勝利。
424,林場水車初級衛士,在林場水車保衛戰中以10000以上的防衛戰績取得勝利。
425,林場水車低級衛士,在林場水車保衛戰中以20000以上的防衛戰績取得勝利。
426,林場水車中級衛士,在林場水車保衛戰中以30000以上的防衛戰績取得勝利。
427,林場水車上級衛士,在林場水車保衛戰中以40000以上的防衛戰績取得勝利。
428,林場水車衛士長,在林場水車保衛戰中以50000以上的防衛戰績取得勝利。
429,黃金集市初級衛士,在黃金集市保衛戰中以10000以上的防衛戰績取得勝利。
430,黃金集市低級衛士,在黃金集市保衛戰中以20000以上的防衛戰績取得勝利。
431,黃金集市中級衛士,在黃金集市保衛戰中以30000以上的防衛戰績取得勝利。
432,黃金集市上級衛士,在黃金集市保衛戰中以40000以上的防衛戰績取得勝利。
433,黃金集市衛士長,在黃金集市保衛戰中以50000以上的防衛戰績取得勝利。
434,保衛輔城：小麥酒港,成功保衛小麥酒港5次。
435,護衛輔城：小麥酒港,成功保衛小麥酒港10次。
436,堅守輔城：小麥酒港,成功保衛小麥酒港50次。
437,鎮守輔城：小麥酒港,成功保衛小麥酒港100次。
438,地靈剋星,成功保衛小麥酒港1000次。
439,保衛輔城：林場水車,成功保衛林場水車5次。
440,護衛輔城：林場水車,成功保衛林場水車10次。
441,堅守輔城：林場水車,成功保衛林場水車50次。
442,鎮守輔城：林場水車,成功保衛林場水車100次。
443,鳥人剋星,成功保衛林場水車1000次。
444,保衛輔城：黃金集市,成功保衛黃金集市5次。
445,護衛輔城：黃金集市,成功保衛黃金集市10次。
446,堅守輔城：黃金集市,成功保衛黃金集市50次。
447,鎮守輔城：黃金集市,成功保衛黃金集市100次。
448,蜥蜴人剋星,成功保衛黃金集市1000次。
449,小麥酒港初級補給員,向小麥酒港保交納指定物品10次。
450,小麥酒港低級補給員,向小麥酒港保交納指定物品100次。
451,小麥酒港中級補給員,向小麥酒港保交納指定物品500次。
452,小麥酒港上級補給員,向小麥酒港保交納指定物品1000次。
453,小麥酒港補給要員,向小麥酒港保交納指定物品10000次。
454,林場水車初級補給員,向林場水車保交納指定物品10次。
455,林場水車低級補給員,向林場水車保交納指定物品100次。
456,林場水車中級補給員,向林場水車保交納指定物品500次。
457,林場水車上級補給員,向林場水車保交納指定物品1000次。
458,林場水車補給要員,向林場水車保交納指定物品10000次。
459,黃金集市初級補給員,向黃金集市保交納指定物品10次。
460,黃金集市低級補給員,向黃金集市保交納指定物品100次。
461,黃金集市中級補給員,向黃金集市保交納指定物品500次。
462,黃金集市上級補給員,向黃金集市保交納指定物品1000次。
463,黃金集市補給要員,向黃金集市保交納指定物品10000次。
464,小麥酒港初級軍工匠,向小麥酒港保交納魔晶石武具10次。
465,小麥酒港低級軍工匠,向小麥酒港保交納魔晶石武具100次。
466,小麥酒港中級軍工匠,向小麥酒港保交納魔晶石武具500次。
467,小麥酒港上級軍工匠,向小麥酒港保交納魔晶石武具1000次。
468,小麥酒港御用工匠,向小麥酒港保交納魔晶石武具10000次。
469,林場水車初級軍工匠,向林場水車保交納魔晶石武具10次。
470,林場水車低級軍工匠,向林場水車保交納魔晶石武具100次。
471,林場水車中級軍工匠,向林場水車保交納魔晶石武具500次。
472,林場水車上級軍工匠,向林場水車保交納魔晶石武具1000次。
473,林場水車御用工匠,向林場水車保交納魔晶石武具10000次。
474,黃金集市初級軍工匠,向黃金集市保交納魔晶石武具10次。
475,黃金集市低級軍工匠,向黃金集市保交納魔晶石武具100次。
476,黃金集市中級軍工匠,向黃金集市保交納魔晶石武具500次。
477,黃金集市上級軍工匠,向黃金集市保交納魔晶石武具1000次。
478,黃金集市御用工匠,向黃金集市保交納魔晶石武具10000次。
479,全力應戰：小麥酒港,以僅由戰鬥菁英和魔法導師組成的隊伍成功保衛小麥酒港。
480,全力應戰：林場水車,以僅由戰鬥菁英和魔法導師組成的隊伍成功保衛林場水車。
481,全力應戰：黃金集市,以僅由戰鬥菁英和魔法導師組成的隊伍成功保衛黃金集市。
482,全力後勤：小麥酒港,以僅由大地使者和能工巧匠組成的隊伍成功保衛小麥酒港。
483,全力後勤：林場水車,以僅由大地使者和能工巧匠組成的隊伍成功保衛林場水車。
484,全力後勤：黃金集市,以僅由大地使者和能工巧匠組成的隊伍成功保衛黃金集市。
485,輔城保衛者,完成小麥酒港、林場水車、黃金集市三個輔城的保衛戰任務。
486,黑兔印的馴鹿先生,收集到馴鹿角和馴鹿裝兩件套裝。
487,東方之龍,獲得天龍武士盔。
488,東方之紅龍,獲得朱漆天龍武士盔。
489,東方之金龍,獲得金箔天龍武士盔。
490,東方之黑龍,獲得黑漆天龍武士盔。
491,龍神傳說,收集到天龍武士盔、朱漆天龍武士盔、金箔天龍武士盔和黑漆天龍武士盔。
492,純情之證,獲得情人墜飾。
493,友情之證,獲得白金情人墜飾。
494,永戀的祝福,獲得永戀之羈絆。
495,散播愛心之人,獲得情人墜飾、白金情人墜飾和永戀之羈絆。
496,謁見公主,獲得耳飾「桃香」。
497,質樸獵蛋人,獲得質樸蛋戒指。
498,迷彩獵蛋人,獲得迷彩蛋戒指。
499,三色獵蛋人,獲得三色蛋戒指。
500,暗黑獵蛋人,獲得暗黑蛋戒指。
501,秘密的指環,獲得陸行鳥蛋戒指。
502,知名獵蛋人,達成「質樸獵蛋人」「迷彩獵蛋人」「三色獵蛋人」「暗黑獵蛋人」「秘密的指環」五個成就。
503,防爆組敢死隊員,獲得青藍君子浴衣或丹紅淑女浴衣。
504,時髦的防爆組隊員,獲得碧綠君子浴衣或青藍淑女浴衣。
505,瀟灑的防爆組隊員,獲得墨黑君子浴衣或墨黑淑女浴衣。
506,漂亮的防爆組隊員,獲得粉白君子束褲或粉白淑女束褲。
507,優雅的防爆組隊員,獲得金黃君子束褲或金黃淑女束褲。
508,腳下清涼,獲得二齒木屐或舟形木屐。
509,防爆組終身名譽隊員,達成「防爆組敢死隊員」「時髦的防爆組隊員」「瀟灑的防爆組隊員」「漂亮的防爆組隊員」「優雅的防爆組隊員」「腳下清涼」六個成就。
510,預示災變的水晶,獲得過屬性晶簇。
511,千獄的心火,在副本任務「托托·拉克偵察令」中打倒「心火蛛蠍」。
512,千獄的明尾,在副本任務「托托·拉克偵察令」中打倒「明尾蛛蠍」。
513,千獄的螯刺,在副本任務「托托·拉克偵察令」中打倒「螯刺蛛蠍」。
514,地獄的巴特拉爾,在副本任務「澤梅爾要塞收復戰」中打倒「巴特拉爾」。
515,黃金的守財奴,在副本任務「黃金谷霧中行軍」中打倒「守財夫人」。
516,黃金谷財寶獵人,打倒「守財夫人」之後出現5隻寶箱。
517,人為財生,在不使用魔花之果與魔花之根的情況下突破黃金谷。
518,悲鳴的奇美拉,在副本任務「樵鳴洞流沙迷宮」中打倒「奇美拉」。
519,樵鳴洞財寶獵人,打倒「奇美拉」之後出現5隻寶箱。
520,團結不破,盡可能在小隊隊員集體行動的情況下打倒靈蟻禁軍元帥並突破樵鳴洞。
521,拉諾西亞的旅人,記錄過拉諾西亞地區的全部19個乙太之光及乙太之門。
522,黑衣森林的旅人,記錄過黑衣森林地區的全部23個乙太之光及乙太之門。
523,薩納蘭的旅人,記錄過薩納蘭地區的全部22個乙太之光及乙太之門。
524,庫爾札斯的旅人,記錄過庫爾札斯地區的全部19個乙太之光及乙太之門。
525,摩杜納的旅人,記錄過摩杜納地區的全部4個乙太之光及乙太之門。
526,放浪之神的垂青,達成「拉諾西亞的旅人」「黑衣森林的旅人」「薩納蘭的旅人」「庫爾札斯的旅人」「摩杜納的旅人」五個成就。
527,海上的黑渦勇士,成為黑渦團的正式成員。
528,林中的雙蛇勇士,成為雙蛇黨的正式成員。
529,沙漠的恆輝勇士,成為恆輝隊的正式成員。
530,初級軍票漩渦,累積獲得黑渦團軍票數達到10000。
531,中級軍票漩渦,累積獲得黑渦團軍票數達到50000。
532,高級軍票漩渦,累積獲得黑渦團軍票數達到100000。
533,紅錨勳章,累積獲得黑渦團軍票數達到500000。
534,初級軍票牙蛇,累積獲得雙蛇黨軍票數達到10000。
535,中級軍票牙蛇,累積獲得雙蛇黨軍票數達到50000。
536,高級軍票牙蛇,累積獲得雙蛇黨軍票數達到100000。
537,紅木葉勳章,累積獲得雙蛇黨軍票數達到500000。
538,初級軍票耀輝,累積獲得恆輝隊軍票數達到10000。
539,中級軍票耀輝,累積獲得恆輝隊軍票數達到50000。
540,高級軍票耀輝,累積獲得恆輝隊軍票數達到100000。
541,秘銀天平章,累積獲得恆輝隊軍票數達到500000。
542,初級戰歷漩渦,累計完成黑渦團軍隊理符10次。
543,中級戰歷漩渦,累計完成黑渦團軍隊理符100次。
544,高級戰歷漩渦,累計完成黑渦團軍隊理符200次。
545,蒼砲勳章,累計完成黑渦團軍隊理符500次。
546,初級戰歷牙蛇,累計完成雙蛇黨軍隊理符10次。
547,中級戰歷牙蛇,累計完成雙蛇黨軍隊理符100次。
548,高級戰歷牙蛇,累計完成雙蛇黨軍隊理符200次。
549,鐵木葉勳章,累計完成雙蛇黨軍隊理符500次。
550,初級戰歷耀輝,累計完成恆輝隊軍隊理符10次。
551,中級戰歷耀輝,累計完成恆輝隊軍隊理符100次。
552,高級戰歷耀輝,累計完成恆輝隊軍隊理符200次。
553,白銀天平章,累計完成恆輝隊軍隊理符500次。
554,初級輜重漩渦,累積進行黑渦團軍需品籌備達到10次。
555,中級輜重漩渦,累積進行黑渦團軍需品籌備達到50次。
556,高級輜重漩渦,累積進行黑渦團軍需品籌備達到200次。
557,黑槳勳章,累積進行黑渦團軍需品籌備達到500次。
558,初級輜重牙蛇,累積進行雙蛇黨軍需品籌備達到10次。
559,中級輜重牙蛇,累積進行雙蛇黨軍需品籌備達到50次。
560,高級輜重牙蛇,累積進行雙蛇黨軍需品籌備達到200次。
561,楓木葉勳章,累積進行雙蛇黨軍需品籌備達到500次。
562,初級輜重耀輝,累積進行恆輝隊軍需品籌備達到10次。
563,中級輜重耀輝,累積進行恆輝隊軍需品籌備達到50次。
564,高級輜重耀輝,累積進行恆輝隊軍需品籌備達到200次。
565,黃銅天平章,累積進行恆輝隊軍需品籌備達到500次。
566,初級補給漩渦,累積進行黑渦團補給品籌備達到10次。
567,中級補給漩渦,累積進行黑渦團補給品籌備達到30次。
568,高級補給漩渦,累積進行黑渦團補給品籌備達到100次。
569,翠桅勳章,累積進行黑渦團補給品籌備達到200次。
570,初級補給牙蛇,累積進行雙蛇黨補給品籌備達到10次。
571,中級補給牙蛇,累積進行雙蛇黨補給品籌備達到30次。
572,高級補給牙蛇,累積進行雙蛇黨補給品籌備達到100次。
573,柳木葉勳章,累積進行雙蛇黨補給品籌備達到200次。
574,初級補給耀輝,累積進行恆輝隊補給品籌備達到10次。
575,中級補給耀輝,累積進行恆輝隊補給品籌備達到30次。
576,高級補給耀輝,累積進行恆輝隊補給品籌備達到100次。
577,青銅天平章,累積進行恆輝隊補給品籌備達到200次。
578,堅如磐石的下級護衛隊,在12分鐘之內完成20級的護衛旅商隊任務。
579,行如疾風的下級護衛隊,在10分鐘之內完成20級的護衛旅商隊任務。
580,迅如閃電的下級護衛隊,在8分鐘之內完成20級的護衛旅商隊任務。
581,堅如磐石的上級護衛隊,在12分鐘之內完成40級的護衛旅商隊任務。
