key,5,6,7,8,9
110,/linkshell4,/l4,/通訊貝頻道4(/訊4) 發言內容<hex:02100103>/linkshell4、/l4<hex:02100103>向４號通訊貝內的玩家發送聊天訊息，無論離多遠、無論在哪個地區都可以看到。,/通訊貝頻道4,/訊4
111,/linkshell5,/l5,/通訊貝頻道5(/訊5) 發言內容<hex:02100103>/linkshell5、/l5<hex:02100103>向５號通訊貝內的玩家發送聊天訊息，無論離多遠、無論在哪個地區都可以看到。,/通訊貝頻道5,/訊5
112,/linkshell6,/l6,/通訊貝頻道6(/訊6) 發言內容<hex:02100103>/linkshell6、/l6<hex:02100103>向６號通訊貝內的玩家發送聊天訊息，無論離多遠、無論在哪個地區都可以看到。,/通訊貝頻道6,/訊6
113,/linkshell7,/l7,/通訊貝頻道7(/訊7) 發言內容<hex:02100103>/linkshell7、/l7<hex:02100103>向７號通訊貝內的玩家發送聊天訊息，無論離多遠、無論在哪個地區都可以看到。,/通訊貝頻道7,/訊7
114,/linkshell8,/l8,/通訊貝頻道8(/訊8) 發言內容<hex:02100103>/linkshell8、/l8<hex:02100103>向８號通訊貝內的玩家發送聊天訊息，無論離多遠、無論在哪個地區都可以看到。,/通訊貝頻道8,/訊8
115,/freecompany,/fc,/部隊頻道(/部) 發言內容<hex:02100103>/freecompany、/fc<hex:02100103>向同一部隊內的全體成員發送聊天消息，無論離多遠、無論在哪個地區都可以看到。<hex:02100103>只輸入「/部隊頻道(/部)」可將預設聊天頻道變更為部隊頻道。,/部隊頻道,/部
116,/echo,/e,/默語(/默) 發言內容<hex:02100103>/echo、/e<hex:02100103>顯示只有自己能看到的發言內容。,/默語,/默
117,/yell,/y,/呼喊頻道(/呼) 發言內容<hex:02100103>/yell、/y<hex:02100103>讓身邊大範圍內的玩家看到自己的發言。<hex:02100103>只輸入「/呼喊頻道(/呼)」可將預設聊天頻道變更為呼喊頻道。,/呼喊頻道,/呼
118,/reply,/r,/回答(/回) 發言內容<hex:02100103>/reply、/r<hex:02100103>向最後一次收到悄悄話的玩家發送聊天消息。,/回答,/回
119,/alliance,/a,/團隊頻道(/團) 發言內容<hex:02100103>/alliance、/a<hex:02100103>向同一團隊的全體成員發送聊天消息，無論離多遠、無論在哪個地區都可以看到。<hex:02100103>只輸入「/團隊頻道(/團)」可將預設聊天頻道變更為團隊頻道。,/團隊頻道,/團
120,,,,,
121,/join,,/參加<hex:02100103>/join<hex:02100103>接受組隊邀請。,/參加,
122,/decline,,/拒絕<hex:02100103>/decline<hex:02100103>拒絕組隊邀請。,/拒絕,
123,/invite,,/邀請 代名詞<hex:02100103>/invite<hex:02100103>邀請指定玩家加入小隊。省略代名詞可以把當前所選中的玩家作為對象。,/邀請,
124,/kick,,/移除 代名詞<hex:02100103>/kick<hex:02100103>將指定玩家移除小隊。省略代名詞可以把當前所選中的玩家作為對象。,/移除,
125,/leader,,/隊長 代名詞<hex:02100103>/leader<hex:02100103>將隊長轉讓給指定玩家。省略代名詞可以把當前所選中的玩家作為對象。,/隊長,
126,/leave,,/退隊<hex:02100103>/leave<hex:02100103>退出小隊。,/退隊,
127,,,,,
128,,,,,
129,,,,,
130,,,,,
131,/check,/c,/查看 代名詞<hex:02100103>/check、/c<hex:02100103>查看指定玩家的情報。省略代名詞可以查看當前選中的目標。,/查看,
132,/trade,,/交易 代名詞<hex:02100103>/trade<hex:02100103>向指定玩家申請交易。省略代名詞可以向當前選中的目標發起交易申請。,/交易,
133,/automove,,/自動前進(/前進) 子命令<hex:02100103>/automove<hex:02100103>向當前面對的方向自動前進。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>開(on)<hex:0249020103><hex:0248020103><hex:02100103>　開啟自動前進。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>關(off)<hex:0249020103><hex:0248020103><hex:02100103>　關閉自動前進。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　在開啟與關閉之間切換。,/自動前進,/前進
134,/follow,,/跟隨 代名詞<hex:02100103>/follow<hex:02100103>自動跟隨指定玩家。省略代名詞可以跟隨當前選中的目標。,/跟隨,
135,,,,,
136,/meldrequest,,/委託鑲嵌 代名詞<hex:02100103>/meldrequest<hex:02100103>向指定玩家發送魔晶石鑲嵌委託。省略代名詞可以向當前選中的玩家發送魔晶石鑲嵌委託。,/委託鑲嵌,
137,,,,,
138,,,,,
139,,,,,
140,,,,,
141,/character,/gear,/角色(/裝備)<hex:02100103>/character、/gear<hex:02100103>打開角色窗口。,/角色,/裝備
142,/journal,,/日誌<hex:02100103>/journal<hex:02100103>打開日誌。,/日誌,
143,/dutyfinder,/dfinder,/任務搜尋器(/任務)<hex:02100103>/dutyfinder、/dfinder<hex:02100103>打開任務搜尋器。,/任務搜尋器,/任務
144,/armourychest,/armoury,/兵裝庫(/兵裝)<hex:02100103>/armourychest、/armoury<hex:02100103>打開兵裝庫。,/兵裝庫,/兵裝
145,/huntinglog,/hlog,/討伐筆記(/討伐)<hex:02100103>/huntinglog、/hlog<hex:02100103>打開討伐筆記。,/討伐筆記,/討伐
146,/craftinglog,/clog,/製作筆記(/製作)<hex:02100103>/craftinglog、/clog<hex:02100103>打開製作筆記。,/製作筆記,/製作
147,/gatheringlog,/glog,/採集筆記(/採集)<hex:02100103>/gatheringlog、/glog<hex:02100103>打開採集筆記。,/採集筆記,/採集
148,/fishinglog,/flog,/釣魚筆記(/釣魚)<hex:02100103>/fishinglog、/flog<hex:02100103>打開釣魚筆記。,/釣魚筆記,/釣魚
149,/achievements,,/成就<hex:02100103>/achievements<hex:02100103>打開成就列表。,/成就,
150,/partycmd,/pcmd,/小隊命令(/小隊) 子命令<hex:02100103>/partycmd、/pcmd<hex:02100103>運行各種組隊指令。<hex:02100103>※跨服組隊時僅會打開小隊隊員窗口以及使用「加入」指令。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>加入(add) 代名詞<hex:0249020103><hex:0248020103><hex:02100103>　邀請指定玩家加入小隊。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>接受(accept)<hex:0249020103><hex:0248020103><hex:02100103>　接受小隊發來的邀請。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>拒絕(deny)<hex:0249020103><hex:0248020103><hex:02100103>　拒絕小隊發來的邀請。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>隊長(leader) 代名詞<hex:0249020103><hex:0248020103><hex:02100103>　將小隊隊長轉讓給指定玩家。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>退隊(leave)<hex:0249020103><hex:0248020103><hex:02100103>　退出已加入的小隊。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>移除(kick) 代名詞<hex:0249020103><hex:0248020103><hex:02100103>　將指定隊員移除出小隊。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>解散(breakup)<hex:0249020103><hex:0248020103><hex:02100103>　解散小隊。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　打開小隊隊員窗口。,/小隊命令,/小隊
151,/friendlist,/flist,/好友命令(/好友) 子命令<hex:02100103>/friendlist、/flist<hex:02100103>運行各種好友名單相關指令。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>加入(add) 代名詞<hex:0249020103><hex:0248020103><hex:02100103>　向指定玩家發送好友申請。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>接受(accept) 代名詞<hex:0249020103><hex:0248020103><hex:02100103>　接受指定玩家發來的好友申請。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>拒絕(deny) 代名詞<hex:0249020103><hex:0248020103><hex:02100103>　拒絕指定玩家發來的好友申請。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>清除(remove) 代名詞<hex:0249020103><hex:0248020103><hex:02100103>　將指定玩家移出好友名單。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　打開好友名單。,/好友命令,/好友
152,/blacklist,/blist,/黑名單命令(/黑名單) 子命令<hex:02100103>/blacklist、/blist<hex:02100103>運行各種黑名單相關指令。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>加入(add) 代名詞<hex:0249020103><hex:0248020103><hex:02100103>　將指定玩家關聯的賬號添加到黑名單中。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>清除(remove) 代名詞<hex:0249020103><hex:0248020103><hex:02100103>　將指定玩家關聯的賬號移出黑名單。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　打開黑名單。,/黑名單命令,/黑名單
153,/search,/sea,/搜索命令(/搜索) 條件<hex:02100103>/search、/sea<hex:02100103>以指定條件搜索玩家，並將結果顯示在玩家搜索窗口中。<hex:02100103>>>條件(※可以指定多種條件，順序不限。)<hex:02100103>【指定玩家姓名】<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>名字(name) 玩家名<hex:0249020103><hex:0248020103><hex:02100103>　將指定的部分作為玩家的名字進行搜索。<hex:02100103>【指定線上狀態】<hex:02100103>隊長(leader)　離開(away)　忙碌(busy)　任務中(contents)　劇情中(event)　希望組隊(lookingforparty)　接受鑲嵌魔晶石請求(lookingformeld)　隊員招募中(recruit)　新人(beginner)　指導者(mentor)　戰鬥指導者(pvementor)　製作採集指導者(tradementor)　對戰指導者(pvpmentor)　角色扮演中(roleplay)　回歸者(returner)<hex:02100103>【指定職業】<hex:02100103>劍術師(GLA)　格鬥家(PGL)　斧術師(MRD)　槍術師(LNC)　弓箭手(ARC)　幻術師(CNJ)　雙劍師(ROG)　咒術師(THM)　秘術師(ACN)　刻木匠(CRP)　鍛鐵匠(BSM)　鑄甲匠(ARM)　雕金匠(GSM)　製革匠(LTW)　裁衣匠(WVR)　煉金術士(ALC)　烹調師(CUL)　採礦工(MIN)　園藝工(BTN)　捕魚人(FSH)　騎士(PLD)　武僧(MNK)　戰士(WAR)　龍騎士(DRG)　吟遊詩人(BRD)　忍者(NIN)　白魔法師(WHM)　黑魔法師(BLM)　召喚師(SMN)　學者(SCH)　暗黑騎士(DRK)　占星術士(AST)　機工士(MCH)　武士(SAM)　赤魔法師(RDM)　青魔法師(BLU)　絕槍戰士(GNB)　舞者(DNC)　釤鐮客(RPR)　賢者(SGE)　蝰蛇劍士(VPR)　繪靈法師(PCT)<hex:02100103>　※省略該條件會預設為以所有職業為對象進行搜索。<hex:02100103>【指定等級】<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>數字<hex:0249020103><hex:0248020103><hex:02100103>　以指定數字等級作為條件進行搜索。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>數字-數字<hex:0249020103><hex:0248020103><hex:02100103>　將兩個數字以半形橫線進行連接，會以兩個數字之間的等級範圍內進行搜索。<hex:02100103>　※省略該條件會預設以全等級為範圍進行搜索。<hex:02100103>【指定所屬軍隊】<hex:02100103>黑渦團(Maelstrom)　雙蛇黨(Order of the Twin Adder)　恆輝隊(Immortal Flames)<hex:02100103>　※指令中使用英文名字時需要用半形雙引號將帶有空格的軍隊名引用起來。<hex:02100103>【指定地點】<hex:02100103>全世界(world)　利姆薩·羅敏薩(Limsa Lominsa)　格里達尼亞(Gridania)　烏爾達哈(Ul『dah)　金碟遊樂場(The Gold Saucer)　狼獄(The Wolves』 Den)　伊修加德(Ishgard)　田園郡(Idyllshire)　黃金港(Kugane)　神拳痕(Rhalgr『s Reach)　水晶都(The Crystarium)　游末邦(Eulmore)　舊薩雷安(Old Sharlayan)　拉札罕(Radz-at-Han)　圖萊尤拉(Tuliyollal)　九號解決方案(Solution Nine)　拉諾西亞(La Noscea)　黑衣森林(The Black Shroud)　薩納蘭(Thanalan)　庫爾札斯(Coerthas)　摩杜納(Mor Dhona)　阿巴拉提亞(Abalathia)　龍堡(Dravania)　基拉巴尼亞(Gyr Abania)　奧薩德(Othard)　諾弗蘭特(Norvrandt)　薩維奈島(Thavnair)　加雷馬(Garlemald)　迷津(Labyrinthos)　尤卡圖拉爾(Yok Tural)　薩卡圖拉爾(Xak Tural)　其他區域<hex:02100103>　※省略該條件會預設為以全世界為對象進行搜索，使用英文名字時需要用半形雙引號將帶有空格的地名引用起來。<hex:02100103>>>示例<hex:02100103>/搜索命令 劍術師 20-30 拉諾西亞<hex:02100103>搜索當前位於拉諾西亞，劍術師等級在20～30範圍內的玩家。,/搜索命令,/搜索
154,/map,,/地圖<hex:02100103>/map<hex:02100103>打開地圖窗口。,/地圖,
155,/teleport,,/傳送<hex:02100103>/teleport<hex:02100103>打開傳送窗口。,/傳送,
156,/marking,/mk,/標記 標記種類 代名詞<hex:02100103>/marking、/mk<hex:02100103>給指定角色或場景物體加上指定的標記。省略代名詞可以將標記加到當前選中的目標上。<hex:02100103>>>標記種類<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>攻擊(attack)<hex:0249020103><hex:0248020103>或<hex:024804F201FA03><hex:024904F201FB03>攻擊1～8(attack1～8)<hex:0249020103><hex:0248020103><hex:02100103>　設定攻擊1～8的標記。不指定數值則會標記當前未使用的最小數值攻擊標記。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>止步(bind)<hex:0249020103><hex:0248020103>或<hex:024804F201FA03><hex:024904F201FB03>止步1～3(bind1～3)<hex:0249020103><hex:0248020103><hex:02100103>　設定止步1～3的標記。不指定數值則會標記當前未使用的最小數值止步標記。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>禁止(stop)<hex:0249020103><hex:0248020103>或<hex:024804F201FA03><hex:024904F201FB03>禁止1～2(stop1～2)<hex:0249020103><hex:0248020103><hex:02100103>　設定禁止1～2的標記。不指定數值則會標記當前未使用的最小數值禁止標記。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>方塊(square)<hex:0249020103><hex:0248020103><hex:02100103>　設定泛用方塊標誌。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>圓圈(circle)<hex:0249020103><hex:0248020103><hex:02100103>　設定泛用圓圈標誌。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>十字(cross)<hex:0249020103><hex:0248020103><hex:02100103>　設定泛用十字標誌。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>三角(triangle)<hex:0249020103><hex:0248020103><hex:02100103>　設定泛用三角標誌。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>撤除(clear)或關(off)<hex:0249020103><hex:0248020103><hex:02100103>　解除目標標記。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　打開目標標記窗口。<hex:02100103>>>示例<hex:02100103>/標記 攻擊3 <焦點目標> <hex:02100103>給焦點目標加上「攻擊3」的目標標記。,/標記,
157,/actionlist,/alist,/技能選單<hex:02100103>/actionlist、/alist<hex:02100103>打開技能選單。,/技能選單,
158,/timers,,/任務情報(/情報)<hex:02100103>/timers<hex:02100103>打開任務情報窗口。,/任務情報,/情報
159,/recommended,,/推薦任務(/推薦)<hex:02100103>/recommended<hex:02100103>打開推薦任務窗口。,/推薦任務,/推薦
160,/inventory,/bag,/物品(/背包)<hex:02100103>/inventory<hex:02100103>打開物品視窗。,/物品,/背包
161,/freecompanycmd,/fccmd,/部隊命令(/部隊)<hex:02100103>/freecompanycmd、/fccmd<hex:02100103>打開部隊窗口。,/部隊命令,/部隊
162,/linkshellcmd,/lcmd,/通訊貝命令(/通訊貝)<hex:02100103>/linkshellcmd、/lcmd<hex:02100103>打開通訊貝窗口。,/通訊貝命令,/通訊貝
163,/return,,/返回<hex:02100103>/return<hex:02100103>實行返回操作。,/返回,
164,/emotelist,/elist,/情感動作<hex:02100103>/emotelist、/elist<hex:02100103>打開情感動作窗口。,/情感動作,
165,/activehelp,,/新手指南(/指南)<hex:02100103>/activehelp<hex:02100103>打開新手指南。,/新手指南,/指南
166,,,,,
167,/characterconfig,/cconfig,/角色設定<hex:02100103>/characterconfig、/cconfig<hex:02100103>打開角色設定窗口。,/角色設定,
168,/systemconfig,/sconfig,/系統設定<hex:02100103>/systemconfig、/sconfig<hex:02100103>打開系統設定窗口。,/系統設定,
169,/keybind,/keyconfig,/鍵位設定<hex:02100103>/keybind、/keyconfig<hex:02100103>打開鍵位設定窗口。,/鍵位設定,
170,/macros,,/用戶巨集(/宏)<hex:02100103>/macros<hex:02100103>打開用戶巨集窗口。,/用戶巨集,/宏
171,/hudlayout,,/介面設定 子命令<hex:02100103>/hudlayout<hex:02100103>進行介面設定相關的操作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>介面編號(1-4)<hex:0249020103><hex:0248020103><hex:02100103>　切換為指定編號的介面。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　打開介面設定窗口。<hex:02100103><hex:02100103>>>示例<hex:02100103>/介面設定 3<hex:02100103>切換為介面3。,/介面設定,
172,/logout,,/標題畫面<hex:02100103>/logout<hex:02100103>退出遊戲，回到標題畫面。,/標題畫面,
173,/shutdown,,/關閉遊戲<hex:02100103>/shutdown<hex:02100103>退出並結束遊戲。,/關閉遊戲,
174,/partysort,/psort,/小隊排序 子命令<hex:02100103>/partysort、/psort<hex:02100103>將小隊列表按指定順序排列。<hex:02100103>>>子命令<hex:02100103>數字1 數字2<hex:02100103>將小隊列表中的小隊成員按指定的數字（1-8）交換排列位置。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>按角色設定＞介面設定＞小隊列表＞隊員排序設定中設定的順序進行排列。<hex:02100103><hex:02100103>>>示例<hex:02100103>/小隊排序 2 3<hex:02100103>將小隊列表中的2號隊員與3號隊員交換排列位置。,/小隊排序,
